remboursement_id,credit_id,date_echeance,date_paiement,montant_attendu,montant_paye,jours_retard,statut_remboursement
R00001915,CR000064,2025-02-01,2025-01-31,1380.31,1380.31,0,Payé à temps
R00001916,CR000064,2025-03-01,2025-02-27,1380.31,1380.31,0,Payé à temps
R00001917,CR000064,2025-04-01,2025-04-03,1380.31,1380.31,2,Payé en retard
R00001918,CR000064,2025-05-01,2025-05-02,1380.31,1380.31,1,Payé en retard
R00001919,CR000064,2025-06-01,2025-06-02,1380.31,1380.31,1,Payé en retard
R00001920,CR000064,2025-07-01,2025-06-27,1380.31,1380.31,0,Payé à temps
R00001921,CR000064,2025-08-01,2025-08-03,1380.31,1380.31,2,Payé en retard
R00001922,CR000064,2025-09-01,2025-08-30,1380.31,1380.31,0,Payé à temps
R00001923,CR000064,2025-10-01,2025-09-28,1380.31,1380.31,0,Payé à temps
R00001924,CR000064,2025-11-01,2025-11-01,1380.31,1380.31,0,Payé à temps
R00001925,CR000064,2025-12-01,2025-11-29,1380.31,1380.31,0,Payé à temps
R00001926,CR000064,2026-01-01,2026-01-02,1380.31,1380.31,1,Payé en retard
R00001927,CR000064,2026-02-01,2026-04-29,1380.31,1380.31,87,Payé en retard
R00001928,CR000064,2026-03-01,2026-02-26,1380.31,1380.31,0,Payé à temps
R00001929,CR000064,2026-04-01,2026-03-28,1380.31,1380.31,0,Payé à temps
R00001930,CR000064,2026-05-01,2026-04-27,1380.31,1380.31,0,Payé à temps
R00001931,CR000064,2026-06-01,2026-06-02,1380.31,1380.31,1,Payé en retard
R00001932,CR000065,2022-03-18,2022-03-16,534.71,534.71,0,Payé à temps
R00001933,CR000065,2022-04-18,2022-04-17,534.71,534.71,0,Payé à temps
R00001934,CR000065,2022-05-18,2022-05-17,534.71,534.71,0,Payé à temps
R00001935,CR000065,2022-06-18,2022-06-19,534.71,534.71,1,Payé en retard
R00001936,CR000065,2022-07-18,2022-07-13,534.71,534.71,0,Payé à temps
R00001937,CR000065,2022-08-18,2022-08-15,534.71,534.71,0,Payé à temps
R00001938,CR000065,2022-09-18,2022-09-16,534.71,534.71,0,Payé à temps
R00001939,CR000065,2022-10-18,2022-10-18,534.71,534.71,0,Payé à temps
R00001940,CR000065,2022-11-18,2023-01-24,534.71,534.71,67,Payé en retard
R00001941,CR000065,2022-12-18,2022-12-15,534.71,534.71,0,Payé à temps
R00001942,CR000065,2023-01-18,2023-01-16,534.71,534.71,0,Payé à temps
R00001943,CR000065,2023-02-18,2023-02-21,534.71,534.71,3,Payé en retard
R00001944,CR000065,2023-03-18,2023-03-19,534.71,534.71,1,Payé en retard
R00001945,CR000065,2023-04-18,2023-04-16,534.71,534.71,0,Payé à temps
R00001946,CR000065,2023-05-18,2023-05-15,534.71,534.71,0,Payé à temps
R00001947,CR000065,2023-06-18,2023-06-15,534.71,534.71,0,Payé à temps
R00001948,CR000065,2023-07-18,2023-07-15,534.71,534.71,0,Payé à temps
R00001949,CR000065,2023-08-18,2023-08-16,534.71,534.71,0,Payé à temps
R00001950,CR000065,2023-09-18,2023-09-20,534.71,534.71,2,Payé en retard
R00001951,CR000065,2023-10-18,2023-10-17,534.71,534.71,0,Payé à temps
R00001952,CR000065,2023-11-18,2023-11-18,534.71,534.71,0,Payé à temps
R00001953,CR000065,2023-12-18,2023-12-14,534.71,534.71,0,Payé à temps
R00001954,CR000065,2024-01-18,2024-01-21,534.71,534.71,3,Payé en retard
R00001955,CR000065,2024-02-18,2024-02-21,534.71,534.71,3,Payé en retard
R00001956,CR000065,2024-03-18,2024-03-14,534.71,534.71,0,Payé à temps
R00001957,CR000065,2024-04-18,2024-04-13,534.71,534.71,0,Payé à temps
R00001958,CR000065,2024-05-18,2024-05-17,534.71,534.71,0,Payé à temps
R00001959,CR000065,2024-06-18,2024-06-15,534.71,534.71,0,Payé à temps
R00001960,CR000065,2024-07-18,2024-07-14,534.71,534.71,0,Payé à temps
R00001961,CR000065,2024-08-18,2024-11-03,534.71,534.71,77,Payé en retard
R00001962,CR000065,2024-09-18,2024-11-12,534.71,479.49,55,Payé en retard
R00001963,CR000065,2024-10-18,2024-10-21,534.71,534.71,3,Payé en retard
R00001964,CR000065,2024-11-18,2024-11-15,534.71,534.71,0,Payé à temps
R00001965,CR000065,2024-12-18,2024-12-14,534.71,534.71,0,Payé à temps
R00001966,CR000065,2025-01-18,2025-01-19,534.71,534.71,1,Payé en retard
R00001967,CR000065,2025-02-18,2025-02-19,534.71,534.71,1,Payé en retard
R00001968,CR000065,2025-03-18,2025-03-14,534.71,534.71,0,Payé à temps
R00001969,CR000065,2025-04-18,2025-04-19,534.71,534.71,1,Payé en retard
R00001970,CR000065,2025-05-18,2025-05-17,534.71,534.71,0,Payé à temps
R00001971,CR000065,2025-06-18,2025-06-17,534.71,534.71,0,Payé à temps
R00001972,CR000065,2025-07-18,2025-07-19,534.71,534.71,1,Payé en retard
R00001973,CR000065,2025-08-18,2025-08-20,534.71,534.71,2,Payé en retard
R00001974,CR000065,2025-09-18,2025-09-16,534.71,534.71,0,Payé à temps
R00001975,CR000065,2025-10-18,2025-10-13,534.71,534.71,0,Payé à temps
R00001976,CR000065,2025-11-18,2025-11-21,534.71,534.71,3,Payé en retard
R00001977,CR000065,2025-12-18,2025-12-15,534.71,534.71,0,Payé à temps
R00001978,CR000065,2026-01-18,2026-01-19,534.71,534.71,1,Payé en retard
R00001979,CR000065,2026-02-18,2026-02-21,534.71,534.71,3,Payé en retard
R00001980,CR000065,2026-03-18,2026-05-31,534.71,502.33,74,Payé en retard
R00001981,CR000065,2026-04-18,2026-04-14,534.71,534.71,0,Payé à temps
R00001982,CR000065,2026-05-18,2026-05-17,534.71,534.71,0,Payé à temps
R00001983,CR000065,2026-06-18,2026-06-21,534.71,534.71,3,Payé en retard
R00001984,CR000066,2025-08-17,2025-08-20,750.18,750.18,3,Payé en retard
R00001985,CR000066,2025-09-17,2025-09-13,750.18,750.18,0,Payé à temps
R00001986,CR000066,2025-10-17,2025-10-13,750.18,750.18,0,Payé à temps
R00001987,CR000066,2025-11-17,2025-12-29,750.18,750.18,42,Payé en retard
R00001988,CR000066,2025-12-17,2025-12-19,750.18,750.18,2,Payé en retard
R00001989,CR000066,2026-01-17,2026-01-20,750.18,750.18,3,Payé en retard
R00001990,CR000066,2026-02-17,2026-02-20,750.18,750.18,3,Payé en retard
R00001991,CR000066,2026-03-17,2026-03-14,750.18,750.18,0,Payé à temps
R00001992,CR000066,2026-04-17,2026-04-19,750.18,750.18,2,Payé en retard
R00001993,CR000066,2026-05-17,2026-05-20,750.18,750.18,3,Payé en retard
R00001994,CR000066,2026-06-17,2026-06-20,750.18,750.18,3,Payé en retard
R00001995,CR000067,2021-03-26,2021-03-29,744.77,744.77,3,Payé en retard
R00001996,CR000067,2021-04-26,2021-04-22,744.77,744.77,0,Payé à temps
R00001997,CR000067,2021-05-26,2021-05-29,744.77,744.77,3,Payé en retard
R00001998,CR000067,2021-06-26,2021-06-23,744.77,744.77,0,Payé à temps
R00001999,CR000067,2021-07-26,2021-07-28,744.77,744.77,2,Payé en retard
R00002000,CR000067,2021-08-26,2021-08-22,744.77,744.77,0,Payé à temps
R00002001,CR000067,2021-09-26,2021-09-22,744.77,744.77,0,Payé à temps
R00002002,CR000067,2021-10-26,2021-10-26,744.77,744.77,0,Payé à temps
R00002003,CR000067,2021-11-26,2021-11-26,744.77,744.77,0,Payé à temps
R00002004,CR000067,2021-12-26,2021-12-21,744.77,744.77,0,Payé à temps
R00002005,CR000067,2022-01-26,2022-01-28,744.77,744.77,2,Payé en retard
R00002006,CR000067,2022-02-26,2022-02-28,744.77,744.77,2,Payé en retard
R00002007,CR000067,2022-03-26,2022-03-23,744.77,744.77,0,Payé à temps
R00002008,CR000067,2022-04-26,2022-04-29,744.77,744.77,3,Payé en retard
R00002009,CR000067,2022-05-26,2022-05-25,744.77,744.77,0,Payé à temps
R00002010,CR000067,2022-06-26,2022-06-23,744.77,744.77,0,Payé à temps
R00002011,CR000067,2022-07-26,2022-07-26,744.77,744.77,0,Payé à temps
R00002012,CR000067,2022-08-26,2022-08-23,744.77,744.77,0,Payé à temps
R00002013,CR000067,2022-09-26,2022-09-29,744.77,744.77,3,Payé en retard
R00002014,CR000067,2022-10-26,2022-10-22,744.77,744.77,0,Payé à temps
R00002015,CR000067,2022-11-26,2022-11-22,744.77,744.77,0,Payé à temps
R00002016,CR000067,2022-12-26,2022-12-27,744.77,744.77,1,Payé en retard
R00002017,CR000067,2023-01-26,2023-01-29,744.77,744.77,3,Payé en retard
R00002018,CR000067,2023-02-26,2023-02-28,744.77,744.77,2,Payé en retard
R00002019,CR000067,2023-03-26,2023-03-24,744.77,744.77,0,Payé à temps
R00002020,CR000067,2023-04-26,2023-06-15,744.77,744.77,50,Payé en retard
R00002021,CR000067,2023-05-26,2023-05-26,744.77,744.77,0,Payé à temps
R00002022,CR000067,2023-06-26,2023-06-27,744.77,744.77,1,Payé en retard
R00002023,CR000067,2023-07-26,2023-07-23,744.77,744.77,0,Payé à temps
R00002024,CR000067,2023-08-26,2023-08-26,744.77,744.77,0,Payé à temps
R00002025,CR000067,2023-09-26,2023-09-21,744.77,744.77,0,Payé à temps
R00002026,CR000067,2023-10-26,2023-10-23,744.77,744.77,0,Payé à temps
R00002027,CR000067,2023-11-26,2023-11-29,744.77,744.77,3,Payé en retard
R00002028,CR000067,2023-12-26,2023-12-29,744.77,744.77,3,Payé en retard
R00002029,CR000067,2024-01-26,2024-01-21,744.77,744.77,0,Payé à temps
R00002030,CR000067,2024-02-26,2024-02-21,744.77,744.77,0,Payé à temps
R00002031,CR000067,2024-03-26,2024-03-28,744.77,744.77,2,Payé en retard
R00002032,CR000067,2024-04-26,2024-04-28,744.77,744.77,2,Payé en retard
R00002033,CR000067,2024-05-26,2024-05-23,744.77,744.77,0,Payé à temps
R00002034,CR000067,2024-06-26,2024-06-22,744.77,744.77,0,Payé à temps
R00002035,CR000067,2024-07-26,2024-07-24,744.77,744.77,0,Payé à temps
R00002036,CR000067,2024-08-26,2024-08-29,744.77,744.77,3,Payé en retard
R00002037,CR000067,2024-09-26,2024-09-23,744.77,744.77,0,Payé à temps
R00002038,CR000067,2024-10-26,2024-10-27,744.77,744.77,1,Payé en retard
R00002039,CR000067,2024-11-26,2024-11-21,744.77,744.77,0,Payé à temps
R00002040,CR000067,2024-12-26,2024-12-21,744.77,744.77,0,Payé à temps
R00002041,CR000067,2025-01-26,2025-01-22,744.77,744.77,0,Payé à temps
R00002042,CR000067,2025-02-26,2025-02-23,744.77,744.77,0,Payé à temps
R00002043,CR000068,2024-10-10,2024-10-07,504.81,504.81,0,Payé à temps
R00002044,CR000068,2024-11-10,2024-11-08,504.81,504.81,0,Payé à temps
R00002045,CR000068,2024-12-10,2024-12-08,504.81,504.81,0,Payé à temps
R00002046,CR000068,2025-01-10,2025-01-08,504.81,504.81,0,Payé à temps
R00002047,CR000068,2025-02-10,2025-02-11,504.81,504.81,1,Payé en retard
R00002048,CR000068,2025-03-10,2025-03-06,504.81,504.81,0,Payé à temps
R00002049,CR000068,2025-04-10,2025-04-12,504.81,504.81,2,Payé en retard
R00002050,CR000068,2025-05-10,2025-05-13,504.81,504.81,3,Payé en retard
R00002051,CR000068,2025-06-10,2025-06-08,504.81,504.81,0,Payé à temps
R00002052,CR000068,2025-07-10,2025-07-05,504.81,504.81,0,Payé à temps
R00002053,CR000068,2025-08-10,2025-09-10,504.81,504.81,31,Payé en retard
R00002054,CR000068,2025-09-10,2025-09-10,504.81,504.81,0,Payé à temps
R00002055,CR000068,2025-10-10,2025-10-08,504.81,504.81,0,Payé à temps
R00002056,CR000068,2025-11-10,2025-11-08,504.81,504.81,0,Payé à temps
R00002057,CR000068,2025-12-10,2025-12-21,504.81,504.81,11,Payé en retard
R00002058,CR000068,2026-01-10,2026-01-11,504.81,504.81,1,Payé en retard
R00002059,CR000068,2026-02-10,2026-02-12,504.81,504.81,2,Payé en retard
R00002060,CR000068,2026-03-10,2026-03-12,504.81,504.81,2,Payé en retard
R00002061,CR000068,2026-04-10,2026-06-04,504.81,504.81,55,Payé en retard
R00002062,CR000068,2026-05-10,2026-05-08,504.81,504.81,0,Payé à temps
R00002063,CR000068,2026-06-10,2026-06-13,504.81,504.81,3,Payé en retard
R00002064,CR000069,2024-01-14,2024-01-17,127.43,127.43,3,Payé en retard
R00002065,CR000069,2024-02-14,2024-02-11,127.43,127.43,0,Payé à temps
R00002066,CR000069,2024-03-14,2024-04-28,127.43,127.43,45,Payé en retard
R00002067,CR000069,2024-04-14,2024-04-13,127.43,127.43,0,Payé à temps
R00002068,CR000069,2024-05-14,2024-05-11,127.43,127.43,0,Payé à temps
R00002069,CR000069,2024-06-14,2024-06-13,127.43,127.43,0,Payé à temps
R00002070,CR000069,2024-07-14,2024-07-12,127.43,127.43,0,Payé à temps
R00002071,CR000069,2024-08-14,2024-10-07,127.43,127.43,54,Payé en retard
R00002072,CR000069,2024-09-14,2024-09-09,127.43,127.43,0,Payé à temps
R00002073,CR000069,2024-10-14,2024-12-08,127.43,127.43,55,Payé en retard
R00002074,CR000069,2024-11-14,2024-12-04,127.43,127.43,20,Payé en retard
R00002075,CR000069,2024-12-14,2024-12-17,127.43,127.43,3,Payé en retard
R00002076,CR000069,2025-01-14,2025-01-11,127.43,127.43,0,Payé à temps
R00002077,CR000069,2025-02-14,2025-02-09,127.43,127.43,0,Payé à temps
R00002078,CR000069,2025-03-14,2025-03-09,127.43,127.43,0,Payé à temps
R00002079,CR000069,2025-04-14,2025-04-11,127.43,127.43,0,Payé à temps
R00002080,CR000069,2025-05-14,2025-05-14,127.43,127.43,0,Payé à temps
R00002081,CR000069,2025-06-14,2025-06-16,127.43,127.43,2,Payé en retard
R00002082,CR000069,2025-07-14,2025-10-02,127.43,127.43,80,Payé en retard
R00002083,CR000069,2025-08-14,2025-08-14,127.43,127.43,0,Payé à temps
R00002084,CR000069,2025-09-14,2025-09-14,127.43,127.43,0,Payé à temps
R00002085,CR000069,2025-10-14,2025-12-05,127.43,127.43,52,Payé en retard
R00002086,CR000069,2025-11-14,2025-11-09,127.43,127.43,0,Payé à temps
R00002087,CR000069,2025-12-14,2025-12-15,127.43,127.43,1,Payé en retard
R00002088,CR000069,2026-01-14,2026-01-27,127.43,127.43,13,Payé en retard
R00002089,CR000069,2026-02-14,2026-02-12,127.43,127.43,0,Payé à temps
R00002090,CR000069,2026-03-14,2026-03-09,127.43,127.43,0,Payé à temps
R00002091,CR000069,2026-04-14,2026-04-11,127.43,127.43,0,Payé à temps
R00002092,CR000069,2026-05-14,2026-05-14,127.43,127.43,0,Payé à temps
R00002093,CR000069,2026-06-14,2026-06-15,127.43,127.43,1,Payé en retard
R00002094,CR000070,2021-06-25,2021-06-23,832.52,832.52,0,Payé à temps
R00002095,CR000070,2021-07-25,2021-07-22,832.52,832.52,0,Payé à temps
R00002096,CR000070,2021-08-25,2021-08-20,832.52,832.52,0,Payé à temps
R00002097,CR000070,2021-09-25,2021-09-25,832.52,832.52,0,Payé à temps
R00002098,CR000070,2021-10-25,2021-10-27,832.52,832.52,2,Payé en retard
R00002099,CR000070,2021-11-25,2021-11-27,832.52,832.52,2,Payé en retard
R00002100,CR000070,2021-12-25,2021-12-26,832.52,832.52,1,Payé en retard
R00002101,CR000070,2022-01-25,2022-01-24,832.52,832.52,0,Payé à temps
R00002102,CR000070,2022-02-25,2022-02-22,832.52,832.52,0,Payé à temps
R00002103,CR000070,2022-03-25,2022-03-27,832.52,832.52,2,Payé en retard
R00002104,CR000070,2022-04-25,2022-04-23,832.52,832.52,0,Payé à temps
R00002105,CR000070,2022-05-25,2022-05-28,832.52,832.52,3,Payé en retard
R00002106,CR000070,2022-06-25,2022-06-21,832.52,832.52,0,Payé à temps
R00002107,CR000070,2022-07-25,2022-07-27,832.52,832.52,2,Payé en retard
R00002108,CR000070,2022-08-25,2022-08-20,832.52,832.52,0,Payé à temps
R00002109,CR000070,2022-09-25,2022-09-25,832.52,832.52,0,Payé à temps
R00002110,CR000070,2022-10-25,2022-10-20,832.52,832.52,0,Payé à temps
R00002111,CR000070,2022-11-25,2022-11-28,832.52,832.52,3,Payé en retard
R00002112,CR000070,2022-12-25,2022-12-28,832.52,832.52,3,Payé en retard
R00002113,CR000070,2023-01-25,2023-01-28,832.52,832.52,3,Payé en retard
R00002114,CR000070,2023-02-25,2023-02-26,832.52,832.52,1,Payé en retard
R00002115,CR000070,2023-03-25,2023-03-22,832.52,832.52,0,Payé à temps
R00002116,CR000070,2023-04-25,2023-04-26,832.52,832.52,1,Payé en retard
R00002117,CR000070,2023-05-25,2023-05-20,832.52,832.52,0,Payé à temps
R00002118,CR000070,2023-06-25,2023-06-24,832.52,832.52,0,Payé à temps
R00002119,CR000070,2023-07-25,2023-07-27,832.52,832.52,2,Payé en retard
R00002120,CR000070,2023-08-25,2023-08-24,832.52,832.52,0,Payé à temps
R00002121,CR000070,2023-09-25,2023-09-22,832.52,832.52,0,Payé à temps
R00002122,CR000070,2023-10-25,2023-10-23,832.52,832.52,0,Payé à temps
R00002123,CR000070,2023-11-25,2024-02-19,832.52,832.52,86,Payé en retard
R00002124,CR000070,2023-12-25,2023-12-22,832.52,832.52,0,Payé à temps
R00002125,CR000070,2024-01-25,2024-01-25,832.52,832.52,0,Payé à temps
R00002126,CR000070,2024-02-25,2024-02-25,832.52,832.52,0,Payé à temps
R00002127,CR000070,2024-03-25,2024-03-20,832.52,832.52,0,Payé à temps
R00002128,CR000070,2024-04-25,2024-04-28,832.52,832.52,3,Payé en retard
R00002129,CR000070,2024-05-25,2024-05-24,832.52,832.52,0,Payé à temps
R00002130,CR000070,2024-06-25,2024-06-25,832.52,832.52,0,Payé à temps
R00002131,CR000070,2024-07-25,2024-07-24,832.52,832.52,0,Payé à temps
R00002132,CR000070,2024-08-25,2024-08-24,832.52,832.52,0,Payé à temps
R00002133,CR000070,2024-09-25,2024-09-25,832.52,832.52,0,Payé à temps
R00002134,CR000070,2024-10-25,,832.52,0.0,66,Impayé
R00002135,CR000070,2024-11-25,2024-11-28,832.52,832.52,3,Payé en retard
R00002136,CR000070,2024-12-25,2024-12-26,832.52,832.52,1,Payé en retard
R00002137,CR000070,2025-01-25,2025-01-26,832.52,832.52,1,Payé en retard
R00002138,CR000070,2025-02-25,2025-02-27,832.52,832.52,2,Payé en retard
R00002139,CR000070,2025-03-25,2025-03-28,832.52,832.52,3,Payé en retard
R00002140,CR000070,2025-04-25,2025-04-21,832.52,832.52,0,Payé à temps
R00002141,CR000070,2025-05-25,2025-05-20,832.52,832.52,0,Payé à temps
R00002142,CR000070,2025-06-25,2025-06-20,832.52,832.52,0,Payé à temps
R00002143,CR000070,2025-07-25,2025-07-22,832.52,832.52,0,Payé à temps
R00002144,CR000070,2025-08-25,2025-08-23,832.52,832.52,0,Payé à temps
R00002145,CR000070,2025-09-25,2025-09-23,832.52,832.52,0,Payé à temps
R00002146,CR000070,2025-10-25,2025-10-27,832.52,832.52,2,Payé en retard
R00002147,CR000070,2025-11-25,2025-11-24,832.52,832.52,0,Payé à temps
R00002148,CR000070,2025-12-25,2025-12-27,832.52,832.52,2,Payé en retard
R00002149,CR000070,2026-01-25,2026-01-21,832.52,832.52,0,Payé à temps
R00002150,CR000070,2026-02-25,2026-02-26,832.52,832.52,1,Payé en retard
R00002151,CR000070,2026-03-25,2026-04-17,832.52,832.52,23,Payé en retard
R00002152,CR000070,2026-04-25,2026-04-25,832.52,832.52,0,Payé à temps
R00002153,CR000070,2026-05-25,2026-06-02,832.52,832.52,8,Payé en retard
R00002154,CR000070,2026-06-25,2026-06-21,832.52,832.52,0,Payé à temps
R00002155,CR000071,2022-12-12,2022-12-14,80.35,80.35,2,Payé en retard
R00002156,CR000071,2023-01-12,2023-01-10,80.35,80.35,0,Payé à temps
R00002157,CR000071,2023-02-12,2023-02-08,80.35,80.35,0,Payé à temps
R00002158,CR000071,2023-03-12,2023-03-14,80.35,80.35,2,Payé en retard
R00002159,CR000071,2023-04-12,2023-04-07,80.35,80.35,0,Payé à temps
R00002160,CR000071,2023-05-12,2023-05-14,80.35,80.35,2,Payé en retard
R00002161,CR000071,2023-06-12,2023-06-13,80.35,80.35,1,Payé en retard
R00002162,CR000071,2023-07-12,2023-07-15,80.35,80.35,3,Payé en retard
R00002163,CR000071,2023-08-12,2023-08-09,80.35,80.35,0,Payé à temps
R00002164,CR000071,2023-09-12,2023-09-15,80.35,80.35,3,Payé en retard
R00002165,CR000071,2023-10-12,2023-10-11,80.35,80.35,0,Payé à temps
R00002166,CR000071,2023-11-12,2023-11-07,80.35,80.35,0,Payé à temps
R00002167,CR000071,2023-12-12,2023-12-07,80.35,80.35,0,Payé à temps
R00002168,CR000071,2024-01-12,2024-01-15,80.35,80.35,3,Payé en retard
R00002169,CR000071,2024-02-12,2024-02-11,80.35,80.35,0,Payé à temps
R00002170,CR000071,2024-03-12,2024-03-12,80.35,80.35,0,Payé à temps
R00002171,CR000071,2024-04-12,2024-04-10,80.35,80.35,0,Payé à temps
R00002172,CR000071,2024-05-12,2024-05-12,80.35,80.35,0,Payé à temps
R00002173,CR000071,2024-06-12,2024-06-09,80.35,80.35,0,Payé à temps
R00002174,CR000071,2024-07-12,2024-07-07,80.35,80.35,0,Payé à temps
R00002175,CR000071,2024-08-12,2024-08-11,80.35,80.35,0,Payé à temps
R00002176,CR000071,2024-09-12,2024-09-15,80.35,80.35,3,Payé en retard
R00002177,CR000071,2024-10-12,2024-10-08,80.35,80.35,0,Payé à temps
R00002178,CR000071,2024-11-12,2024-11-07,80.35,80.35,0,Payé à temps
R00002179,CR000071,2024-12-12,2024-12-09,80.35,80.35,0,Payé à temps
R00002180,CR000071,2025-01-12,2025-01-14,80.35,80.35,2,Payé en retard
R00002181,CR000071,2025-02-12,2025-02-12,80.35,80.35,0,Payé à temps
R00002182,CR000071,2025-03-12,2025-03-11,80.35,80.35,0,Payé à temps
R00002183,CR000071,2025-04-12,2025-05-19,80.35,80.35,37,Payé en retard
R00002184,CR000071,2025-05-12,2025-05-09,80.35,80.35,0,Payé à temps
R00002185,CR000071,2025-06-12,2025-06-07,80.35,80.35,0,Payé à temps
R00002186,CR000071,2025-07-12,2025-07-11,80.35,80.35,0,Payé à temps
R00002187,CR000071,2025-08-12,2025-08-11,80.35,80.35,0,Payé à temps
R00002188,CR000071,2025-09-12,2025-09-12,80.35,80.35,0,Payé à temps
R00002189,CR000071,2025-10-12,2025-10-11,80.35,80.35,0,Payé à temps
R00002190,CR000071,2025-11-12,2025-11-11,80.35,80.35,0,Payé à temps
R00002191,CR000071,2025-12-12,2025-12-10,80.35,80.35,0,Payé à temps
R00002192,CR000071,2026-01-12,2026-01-08,80.35,80.35,0,Payé à temps
R00002193,CR000071,2026-02-12,2026-02-07,80.35,80.35,0,Payé à temps
R00002194,CR000071,2026-03-12,2026-03-11,80.35,80.35,0,Payé à temps
R00002195,CR000071,2026-04-12,2026-04-08,80.35,80.35,0,Payé à temps
R00002196,CR000071,2026-05-12,2026-05-13,80.35,80.35,1,Payé en retard
R00002197,CR000071,2026-06-12,2026-06-11,80.35,80.35,0,Payé à temps
R00002198,CR000072,2021-06-27,2021-06-25,1160.01,1160.01,0,Payé à temps
R00002199,CR000072,2021-07-27,2021-07-26,1160.01,1160.01,0,Payé à temps
R00002200,CR000072,2021-08-27,2021-08-24,1160.01,1160.01,0,Payé à temps
R00002201,CR000072,2021-09-27,2021-09-24,1160.01,1160.01,0,Payé à temps
